event_id,creator_id,event_type,event_date
5886,417,signup,2024-06-13
5887,416,visit,2024-05-05
5888,448,share_link,2024-01-08
5889,85,purchase,2024-06-09
5890,167,share_link,2024-05-14
5891,384,create_link,2024-06-10
5892,468,visit,2024-03-11
5893,72,signup,2024-05-14
5894,298,visit,2024-02-10
5895,485,signup,2024-04-27
5896,9,visit,2024-02-24
5897,281,signup,2024-01-07
5898,473,share_link,2024-03-24
5899,481,share_link,2024-05-25
5900,258,share_link,2024-06-19
5901,275,share_link,2024-03-18
5902,238,visit,2024-06-16
5903,20,signup,2024-02-22
5904,490,share_link,2024-01-14
5905,233,visit,2024-05-28
5906,490,signup,2024-04-22
5907,221,visit,2024-02-26
5908,326,share_link,2024-03-31
5909,17,create_link,2024-02-15
5910,380,visit,2024-06-02
5911,89,share_link,2024-03-31
5912,486,purchase,2024-05-31
5913,196,signup,2024-05-12
5914,350,share_link,2024-06-18
5915,84,purchase,2024-04-11
5916,387,visit,2024-04-15
5917,87,visit,2024-06-19
5918,307,purchase,2024-05-07
5919,338,purchase,2024-02-01
5920,154,signup,2024-01-06
5921,440,visit,2024-03-14
5922,228,purchase,2024-05-14
5923,448,create_link,2024-01-29
5924,264,create_link,2024-02-03
5925,465,purchase,2024-01-07
5926,223,signup,2024-03-21
5927,421,visit,2024-03-17
5928,493,create_link,2024-02-27
5929,121,purchase,2024-03-25
5930,481,purchase,2024-06-07
5931,411,share_link,2024-03-13
5932,173,purchase,2024-02-14
5933,4,signup,2024-02-16
5934,342,create_link,2024-03-17
5935,128,share_link,2024-03-13
5936,474,create_link,2024-06-16
5937,480,create_link,2024-04-25
5938,472,signup,2024-01-30
5939,110,purchase,2024-03-11
5940,355,signup,2024-05-24
5941,37,purchase,2024-04-12
5942,480,share_link,2024-05-12
5943,71,signup,2024-04-13
5944,289,signup,2024-05-01
5945,31,visit,2024-05-08
5946,439,signup,2024-01-31
5947,381,visit,2024-06-11
5948,268,purchase,2024-04-18
5949,11,purchase,2024-03-12
5950,344,purchase,2024-06-06
5951,328,visit,2024-05-06
5952,32,purchase,2024-03-25
5953,57,create_link,2024-01-15
5954,166,signup,2024-02-25
5955,188,visit,2024-01-27
5956,342,purchase,2024-01-02
5957,482,create_link,2024-03-14
5958,19,signup,2024-03-04
5959,116,signup,2024-01-05
5960,468,purchase,2024-03-31
5961,184,create_link,2024-03-08
5962,270,visit,2024-05-20
5963,33,purchase,2024-03-21
5964,10,signup,2024-03-25
5965,80,signup,2024-01-23
5966,192,signup,2024-04-06
5967,320,purchase,2024-06-26
5968,190,share_link,2024-05-03
5969,68,share_link,2024-02-06
5970,475,share_link,2024-01-30
5971,348,create_link,2024-05-30
5972,125,purchase,2024-06-10
5973,427,signup,2024-04-26
5974,336,create_link,2024-01-09
5975,59,share_link,2024-05-11
5976,436,visit,2024-03-06
5977,97,create_link,2024-04-29
5978,496,create_link,2024-05-03
5979,275,purchase,2024-06-09
5980,149,create_link,2024-06-08
5981,278,purchase,2024-02-13
5982,265,visit,2024-04-18
5983,9,signup,2024-02-06
5984,457,signup,2024-03-07
5985,283,share_link,2024-02-29
5986,273,share_link,2024-02-05
5987,428,visit,2024-02-18
5988,301,signup,2024-06-27
5989,8,share_link,2024-04-16
5990,208,create_link,2024-01-08
5991,402,purchase,2024-06-26
5992,125,share_link,2024-02-10
5993,123,visit,2024-04-10
5994,33,signup,2024-04-22
5995,1,visit,2024-04-18
5996,204,purchase,2024-06-14
5997,6,purchase,2024-03-26
5998,297,visit,2024-03-18
5999,439,share_link,2024-02-24
6000,5,share_link,2024-04-19
6001,443,signup,2024-05-25
6002,80,signup,2024-03-05
6003,274,create_link,2024-03-04
6004,177,create_link,2024-05-19
6005,338,signup,2024-04-27
6006,321,create_link,2024-06-17
6007,339,visit,2024-02-11
6008,438,share_link,2024-04-26
6009,445,create_link,2024-02-19
6010,136,create_link,2024-06-12
6011,387,visit,2024-02-17
6012,25,purchase,2024-03-13
6013,325,signup,2024-05-15
6014,183,visit,2024-06-01
6015,168,purchase,2024-05-14
6016,467,visit,2024-04-15
6017,338,share_link,2024-01-08
6018,178,visit,2024-04-19
6019,373,visit,2024-01-31
6020,95,share_link,2024-01-12
6021,33,signup,2024-05-06
6022,111,purchase,2024-02-26
6023,146,create_link,2024-05-19
6024,381,signup,2024-01-27
6025,441,visit,2024-02-15
6026,231,create_link,2024-05-14
6027,272,share_link,2024-03-01
6028,336,signup,2024-02-27
6029,495,purchase,2024-01-13
6030,38,signup,2024-04-09
6031,425,signup,2024-02-18
6032,135,create_link,2024-02-04
6033,334,share_link,2024-04-03
6034,235,share_link,2024-04-04
6035,437,signup,2024-05-24
6036,319,share_link,2024-03-12
6037,368,create_link,2024-05-02
6038,345,create_link,2024-01-10
6039,160,purchase,2024-06-10
6040,38,share_link,2024-01-04
6041,150,purchase,2024-05-04
6042,400,visit,2024-01-29
6043,308,create_link,2024-02-15
6044,29,signup,2024-06-22
6045,144,create_link,2024-03-17
6046,76,visit,2024-02-28
6047,145,signup,2024-03-06
6048,229,share_link,2024-06-10
6049,64,share_link,2024-04-16
6050,347,create_link,2024-03-26
6051,345,signup,2024-05-12
6052,269,signup,2024-01-09
6053,328,purchase,2024-01-20
6054,184,visit,2024-05-28
6055,261,share_link,2024-05-06
6056,268,create_link,2024-01-17
6057,169,signup,2024-01-12
6058,259,share_link,2024-03-22
6059,227,create_link,2024-03-07
6060,33,share_link,2024-05-12
6061,377,create_link,2024-02-22
6062,214,share_link,2024-06-28
6063,50,purchase,2024-06-24
6064,440,visit,2024-05-26
6065,492,share_link,2024-05-24
6066,393,visit,2024-02-23
6067,489,share_link,2024-03-08
6068,210,signup,2024-02-04
6069,434,purchase,2024-03-28
6070,29,purchase,2024-06-17
6071,39,visit,2024-05-20
6072,347,signup,2024-06-09
6073,100,create_link,2024-01-15
6074,173,purchase,2024-01-15
6075,17,signup,2024-01-31
6076,56,signup,2024-04-16
6077,226,visit,2024-06-04
6078,46,signup,2024-01-10
6079,67,signup,2024-02-26
6080,197,create_link,2024-06-09
6081,142,visit,2024-01-07
6082,323,visit,2024-05-12
6083,23,signup,2024-05-04
6084,487,create_link,2024-04-28
6085,94,share_link,2024-03-20
6086,242,purchase,2024-05-03
6087,237,visit,2024-02-26
6088,445,create_link,2024-03-12
6089,407,create_link,2024-06-16
6090,411,signup,2024-01-28
6091,54,purchase,2024-02-05
6092,138,visit,2024-02-25
6093,473,share_link,2024-06-23
6094,333,signup,2024-04-25
6095,272,visit,2024-06-16
6096,41,visit,2024-02-28
6097,98,create_link,2024-06-19
6098,183,purchase,2024-05-02
6099,128,share_link,2024-03-06
6100,229,purchase,2024-01-09
6101,317,create_link,2024-05-13
6102,86,share_link,2024-04-28
6103,256,share_link,2024-05-01
6104,209,signup,2024-03-05
6105,215,share_link,2024-05-10
6106,374,visit,2024-06-13
6107,100,purchase,2024-05-06
6108,49,purchase,2024-03-27
6109,201,signup,2024-02-02
6110,436,share_link,2024-05-16
6111,258,create_link,2024-02-22
6112,480,visit,2024-04-01
6113,376,signup,2024-02-20
6114,178,share_link,2024-03-11
6115,245,create_link,2024-06-02
6116,123,share_link,2024-05-23
6117,342,signup,2024-02-09
6118,171,create_link,2024-06-27
6119,333,create_link,2024-02-08
6120,136,create_link,2024-06-12
6121,59,create_link,2024-04-30
6122,193,share_link,2024-03-25
6123,465,create_link,2024-06-21
6124,268,share_link,2024-05-16
6125,260,create_link,2024-02-06
6126,373,create_link,2024-03-27
6127,461,signup,2024-05-08
6128,95,share_link,2024-03-03
6129,125,share_link,2024-02-12
6130,41,purchase,2024-06-04
6131,379,signup,2024-04-09
6132,254,share_link,2024-06-07
6133,7,signup,2024-04-14
6134,471,signup,2024-01-08
6135,216,signup,2024-06-10
6136,69,visit,2024-02-18
6137,69,share_link,2024-04-05
6138,81,signup,2024-05-02
6139,30,visit,2024-02-16
6140,73,visit,2024-01-25
6141,262,create_link,2024-05-10
6142,89,create_link,2024-06-21
6143,403,share_link,2024-04-23
6144,208,create_link,2024-06-28
6145,213,share_link,2024-04-08
6146,322,visit,2024-04-05
6147,266,visit,2024-02-03
6148,400,share_link,2024-04-18
6149,293,create_link,2024-04-01
6150,207,create_link,2024-01-08
6151,333,share_link,2024-06-03
6152,77,purchase,2024-03-03
6153,288,create_link,2024-03-22
6154,493,signup,2024-01-25
6155,47,create_link,2024-06-24
6156,110,purchase,2024-05-08
6157,200,visit,2024-01-08
6158,427,visit,2024-05-03
6159,210,visit,2024-05-28
6160,376,create_link,2024-04-07
6161,420,visit,2024-04-10
6162,154,purchase,2024-04-20
6163,10,purchase,2024-06-05
6164,415,create_link,2024-06-06
6165,353,signup,2024-01-03
6166,157,create_link,2024-05-14
6167,261,visit,2024-04-09
6168,77,create_link,2024-01-11
6169,257,purchase,2024-06-08
6170,471,create_link,2024-02-28
6171,488,create_link,2024-05-19
6172,131,signup,2024-03-19
6173,67,purchase,2024-02-07
6174,455,share_link,2024-05-01
6175,228,share_link,2024-05-31
6176,163,purchase,2024-03-05
6177,15,share_link,2024-05-25
6178,232,visit,2024-02-15
6179,195,share_link,2024-05-04
6180,349,visit,2024-02-25
6181,30,purchase,2024-01-07
6182,359,share_link,2024-04-14
6183,338,share_link,2024-02-09
6184,331,visit,2024-06-07
6185,427,visit,2024-04-06
6186,497,create_link,2024-02-21
6187,316,signup,2024-01-31
6188,486,share_link,2024-06-10
6189,296,signup,2024-01-07
6190,449,signup,2024-05-23
6191,413,share_link,2024-05-29
6192,330,visit,2024-03-31
6193,220,create_link,2024-01-17
6194,377,purchase,2024-05-04
6195,479,share_link,2024-01-04
6196,147,share_link,2024-05-01
6197,259,purchase,2024-04-08
6198,292,signup,2024-06-28
6199,299,create_link,2024-06-11
6200,143,signup,2024-06-20
6201,481,purchase,2024-05-22
6202,425,purchase,2024-03-01
6203,235,create_link,2024-06-20
6204,115,purchase,2024-01-21
6205,365,purchase,2024-03-17
6206,90,create_link,2024-02-16
6207,208,share_link,2024-03-15
6208,164,signup,2024-02-18
6209,481,share_link,2024-01-27
6210,84,share_link,2024-01-31
6211,77,signup,2024-06-20
6212,161,share_link,2024-02-01
6213,5,create_link,2024-06-06
6214,485,signup,2024-01-18
6215,78,visit,2024-05-04
6216,91,share_link,2024-03-03
6217,87,purchase,2024-05-07
6218,270,signup,2024-01-16
6219,104,visit,2024-06-11
6220,452,purchase,2024-05-16
6221,487,visit,2024-03-02
6222,500,share_link,2024-02-08
6223,339,purchase,2024-06-27
6224,175,share_link,2024-04-24
6225,54,purchase,2024-05-17
6226,388,signup,2024-06-28
6227,478,create_link,2024-05-19
6228,211,create_link,2024-03-12
6229,95,visit,2024-03-02
6230,223,purchase,2024-05-10
6231,9,share_link,2024-03-23
6232,53,signup,2024-05-02
6233,77,signup,2024-05-18
6234,206,signup,2024-05-15
6235,316,create_link,2024-04-18
6236,302,share_link,2024-05-01
6237,310,signup,2024-05-30
6238,330,signup,2024-04-28
6239,112,visit,2024-05-17
6240,351,purchase,2024-01-18
6241,165,purchase,2024-03-16
6242,279,purchase,2024-06-15
6243,27,visit,2024-06-02
6244,70,create_link,2024-01-11
6245,218,visit,2024-05-17
6246,450,signup,2024-05-10
6247,365,share_link,2024-03-02
6248,189,signup,2024-03-11
6249,333,signup,2024-03-01
6250,435,share_link,2024-05-11
6251,306,purchase,2024-03-01
6252,124,visit,2024-05-15
6253,19,create_link,2024-04-11
6254,257,signup,2024-01-13
6255,296,signup,2024-01-12
6256,416,create_link,2024-02-04
6257,22,visit,2024-02-20
6258,368,signup,2024-02-12
6259,477,create_link,2024-04-20
6260,450,signup,2024-03-06
6261,40,purchase,2024-01-15
6262,38,purchase,2024-06-25
6263,48,signup,2024-06-10
6264,183,signup,2024-02-08
6265,75,purchase,2024-01-26
6266,209,signup,2024-04-21
6267,183,visit,2024-06-24
6268,435,visit,2024-02-20
6269,107,share_link,2024-04-20
6270,188,visit,2024-05-11
6271,264,signup,2024-04-07
6272,86,signup,2024-06-03
6273,324,create_link,2024-04-28
6274,331,visit,2024-06-18
6275,456,purchase,2024-02-25
6276,137,purchase,2024-03-09
6277,346,share_link,2024-05-25
6278,386,create_link,2024-01-04
6279,336,purchase,2024-05-08
6280,95,share_link,2024-02-19
6281,326,visit,2024-03-24
6282,245,create_link,2024-03-10
6283,469,create_link,2024-05-27
6284,90,signup,2024-01-20
6285,59,visit,2024-06-22
6286,403,create_link,2024-01-27
6287,28,share_link,2024-01-26
6288,72,purchase,2024-06-08
6289,270,visit,2024-01-10
6290,24,visit,2024-03-22
6291,112,create_link,2024-04-14
6292,300,create_link,2024-05-19
6293,485,create_link,2024-03-28
6294,56,share_link,2024-01-24
6295,474,signup,2024-04-26
6296,223,create_link,2024-06-27
6297,120,signup,2024-06-14
6298,179,signup,2024-02-15
6299,288,visit,2024-05-15
6300,434,purchase,2024-02-24
6301,425,purchase,2024-03-18
6302,450,share_link,2024-06-07
6303,281,share_link,2024-03-28
6304,372,purchase,2024-01-16
6305,492,purchase,2024-05-27
6306,189,visit,2024-02-07
6307,66,visit,2024-04-20
6308,298,purchase,2024-01-15
6309,449,create_link,2024-03-18
6310,420,create_link,2024-03-16
6311,249,visit,2024-06-10
6312,76,signup,2024-03-12
6313,137,purchase,2024-01-19
6314,164,share_link,2024-04-29
6315,233,create_link,2024-03-03
6316,255,signup,2024-04-14
6317,476,create_link,2024-02-01
6318,294,signup,2024-04-19
6319,417,purchase,2024-06-13
6320,170,purchase,2024-01-07
6321,317,purchase,2024-06-24
6322,174,visit,2024-05-18
6323,470,signup,2024-03-27
6324,345,share_link,2024-01-31
6325,445,share_link,2024-06-20
6326,18,purchase,2024-02-14
6327,70,share_link,2024-02-25
6328,338,create_link,2024-06-08
6329,116,signup,2024-05-28
6330,80,signup,2024-01-31
6331,15,signup,2024-01-01
6332,176,create_link,2024-05-18
6333,456,visit,2024-04-02
6334,269,create_link,2024-03-08
6335,119,signup,2024-02-05
6336,299,signup,2024-03-19
6337,188,signup,2024-03-07
6338,57,share_link,2024-02-20
6339,199,visit,2024-06-05
6340,17,create_link,2024-05-09
6341,434,signup,2024-01-06
6342,288,purchase,2024-06-07
6343,406,visit,2024-02-23
6344,55,purchase,2024-03-28
6345,499,visit,2024-06-16
6346,441,signup,2024-05-24
6347,269,visit,2024-01-05
6348,303,visit,2024-01-02
6349,87,signup,2024-02-27
6350,318,purchase,2024-01-12
6351,438,purchase,2024-01-05
6352,29,share_link,2024-04-15
6353,22,purchase,2024-06-17
6354,321,purchase,2024-05-27
6355,285,visit,2024-05-08
6356,48,share_link,2024-02-25
6357,5,signup,2024-03-10
6358,250,signup,2024-02-25
6359,163,create_link,2024-02-23
6360,202,share_link,2024-05-18
6361,467,visit,2024-01-03
6362,101,create_link,2024-04-04
6363,71,create_link,2024-01-28
6364,430,signup,2024-04-20
6365,163,purchase,2024-04-16
6366,173,visit,2024-04-29
6367,141,share_link,2024-05-12
6368,138,create_link,2024-05-03
6369,66,visit,2024-03-30
6370,198,signup,2024-01-16
6371,328,create_link,2024-01-31
6372,228,create_link,2024-01-28
6373,281,signup,2024-05-14
6374,172,signup,2024-05-16
6375,316,signup,2024-02-08
6376,431,visit,2024-06-19
6377,40,visit,2024-01-27
6378,7,visit,2024-03-16
6379,174,purchase,2024-04-26
6380,151,create_link,2024-03-29
6381,211,visit,2024-04-16
6382,302,purchase,2024-05-01
6383,86,create_link,2024-05-05
6384,397,visit,2024-04-07
6385,253,signup,2024-02-02
6386,21,share_link,2024-03-31
6387,257,visit,2024-04-29
6388,379,share_link,2024-01-02
6389,403,visit,2024-05-21
6390,381,signup,2024-01-13
6391,444,share_link,2024-01-24
6392,33,purchase,2024-03-09
6393,260,signup,2024-02-03
6394,234,share_link,2024-03-27
6395,3,share_link,2024-01-19
6396,347,signup,2024-01-30
6397,308,signup,2024-02-18
6398,489,signup,2024-06-19
6399,227,create_link,2024-05-23
6400,284,purchase,2024-06-28
6401,70,visit,2024-04-23
6402,454,share_link,2024-04-25
6403,439,visit,2024-06-25
6404,313,signup,2024-05-18
6405,364,purchase,2024-03-18
6406,471,purchase,2024-06-23
6407,254,create_link,2024-02-04
6408,481,signup,2024-03-11
6409,144,share_link,2024-06-05
6410,24,create_link,2024-04-17
6411,453,signup,2024-02-23
6412,425,create_link,2024-01-23
6413,234,visit,2024-05-31
6414,333,signup,2024-01-10
6415,175,share_link,2024-03-01
6416,332,share_link,2024-05-15
6417,325,signup,2024-02-17
6418,357,create_link,2024-04-21
6419,159,purchase,2024-05-05
6420,348,signup,2024-06-05
6421,348,share_link,2024-03-27
6422,286,visit,2024-01-26
6423,18,share_link,2024-06-13
6424,44,purchase,2024-02-21
6425,155,share_link,2024-06-14
6426,355,purchase,2024-01-06
6427,410,signup,2024-01-08
6428,377,share_link,2024-01-17
6429,231,create_link,2024-03-16
6430,497,create_link,2024-02-03
6431,371,share_link,2024-05-26
6432,316,share_link,2024-03-10
6433,402,visit,2024-03-22
6434,225,share_link,2024-04-27
6435,217,visit,2024-06-13
6436,56,visit,2024-02-07
6437,31,visit,2024-05-22
6438,357,visit,2024-04-11
6439,59,signup,2024-02-09
6440,380,create_link,2024-05-16
6441,386,visit,2024-02-22
6442,353,create_link,2024-04-27
6443,423,visit,2024-03-06
6444,445,create_link,2024-03-20
6445,235,share_link,2024-02-21
6446,107,share_link,2024-05-08
6447,191,create_link,2024-06-06
6448,480,visit,2024-05-03
6449,18,signup,2024-04-21
6450,401,create_link,2024-01-01
6451,226,purchase,2024-06-15
6452,167,signup,2024-01-16
6453,71,purchase,2024-05-24
6454,362,create_link,2024-04-21
6455,54,visit,2024-04-21
6456,245,purchase,2024-04-11
6457,483,create_link,2024-03-22
6458,350,signup,2024-05-29
6459,76,visit,2024-04-08
6460,35,purchase,2024-06-07
6461,267,create_link,2024-02-09
6462,317,visit,2024-06-03
6463,300,visit,2024-02-05
6464,121,share_link,2024-05-04
6465,324,visit,2024-01-04
6466,25,create_link,2024-04-27
6467,432,signup,2024-01-25
6468,160,share_link,2024-04-04
6469,84,create_link,2024-03-18
6470,114,create_link,2024-06-06
6471,223,create_link,2024-06-23
6472,388,purchase,2024-01-12
6473,166,purchase,2024-01-27
6474,191,signup,2024-06-21
6475,175,create_link,2024-03-03
6476,1,purchase,2024-02-24
6477,387,purchase,2024-06-06
6478,229,purchase,2024-03-22
6479,86,signup,2024-01-14
6480,62,signup,2024-02-25
6481,320,create_link,2024-05-26
6482,401,share_link,2024-03-26
6483,382,create_link,2024-01-26
6484,206,purchase,2024-04-01
6485,105,purchase,2024-06-14
6486,318,visit,2024-02-05
6487,291,create_link,2024-05-25
6488,250,purchase,2024-03-18
6489,13,purchase,2024-04-21
6490,163,share_link,2024-01-23
6491,43,visit,2024-04-28
6492,386,create_link,2024-04-25
6493,440,signup,2024-05-21
6494,111,create_link,2024-01-22
6495,205,create_link,2024-01-28
6496,384,share_link,2024-02-12
6497,256,create_link,2024-03-16
6498,307,share_link,2024-01-18
6499,438,share_link,2024-04-09
6500,144,purchase,2024-05-03
6501,146,signup,2024-04-18
6502,391,share_link,2024-02-05
6503,301,visit,2024-05-04
6504,164,visit,2024-01-07
6505,169,signup,2024-01-23
6506,478,share_link,2024-06-10
6507,298,signup,2024-04-26
6508,233,purchase,2024-04-23
6509,391,visit,2024-04-05
6510,271,create_link,2024-01-21
6511,60,visit,2024-03-10
6512,296,share_link,2024-06-23
6513,467,signup,2024-02-22
6514,235,visit,2024-03-24
6515,165,create_link,2024-04-15
6516,194,create_link,2024-02-10
6517,234,signup,2024-06-08
6518,368,signup,2024-05-07
6519,183,visit,2024-05-21
6520,333,share_link,2024-03-28
6521,232,purchase,2024-04-12
6522,361,create_link,2024-04-16
6523,491,signup,2024-01-17
6524,107,purchase,2024-01-25
6525,378,purchase,2024-03-04
6526,223,purchase,2024-03-26
6527,80,share_link,2024-04-28
6528,234,signup,2024-06-24
6529,381,create_link,2024-02-04
6530,184,signup,2024-02-06
6531,428,visit,2024-02-24
6532,185,create_link,2024-05-24
6533,134,signup,2024-06-04
6534,220,create_link,2024-05-08
6535,288,visit,2024-02-22
6536,364,create_link,2024-03-13
6537,202,purchase,2024-04-22
6538,370,share_link,2024-01-13
6539,146,visit,2024-02-16
6540,324,create_link,2024-06-08
6541,127,visit,2024-01-28
6542,457,purchase,2024-02-22
6543,135,share_link,2024-01-31
6544,114,visit,2024-01-08
6545,264,purchase,2024-03-12
6546,64,purchase,2024-05-03
6547,491,purchase,2024-04-07
6548,135,create_link,2024-03-27
6549,41,signup,2024-03-14
6550,296,visit,2024-04-10
6551,3,signup,2024-01-25
6552,401,purchase,2024-04-24
6553,194,signup,2024-02-02
6554,463,purchase,2024-05-14
6555,110,purchase,2024-04-06
6556,221,share_link,2024-04-21
6557,370,share_link,2024-06-22
6558,368,signup,2024-04-05
6559,436,visit,2024-01-05
6560,406,signup,2024-04-30
6561,4,visit,2024-04-19
6562,244,signup,2024-01-17
6563,390,create_link,2024-03-16
6564,166,create_link,2024-02-21
6565,26,visit,2024-05-19
6566,395,share_link,2024-03-02
6567,474,visit,2024-06-11
6568,17,signup,2024-01-21
6569,216,purchase,2024-03-25
6570,92,create_link,2024-01-21
6571,483,purchase,2024-05-22
6572,31,create_link,2024-05-30
6573,205,signup,2024-05-07
6574,419,create_link,2024-06-07
6575,400,visit,2024-02-23
6576,207,purchase,2024-01-26
6577,107,purchase,2024-02-22
6578,146,signup,2024-03-06
6579,367,purchase,2024-06-15
6580,101,signup,2024-01-07
6581,368,share_link,2024-06-15
6582,318,visit,2024-02-01
6583,368,create_link,2024-06-02
6584,241,create_link,2024-03-27
6585,489,create_link,2024-06-05
6586,411,share_link,2024-06-01
6587,247,visit,2024-06-07
6588,163,purchase,2024-01-02
6589,372,purchase,2024-06-23
6590,173,visit,2024-03-15
6591,35,visit,2024-01-29
6592,284,create_link,2024-05-06
6593,359,purchase,2024-02-18
6594,381,visit,2024-02-01
6595,358,purchase,2024-06-06
6596,393,visit,2024-01-15
6597,460,signup,2024-03-02
6598,399,create_link,2024-03-18
6599,21,visit,2024-01-17
6600,308,share_link,2024-01-22
6601,163,visit,2024-06-06
6602,490,signup,2024-03-21
6603,97,share_link,2024-05-23
6604,307,share_link,2024-06-28
6605,339,visit,2024-01-08
6606,55,signup,2024-06-15
6607,471,share_link,2024-01-31
6608,333,create_link,2024-01-12
6609,127,create_link,2024-02-02
6610,428,purchase,2024-01-12
6611,193,purchase,2024-01-25
6612,243,signup,2024-06-14
6613,349,share_link,2024-02-17
6614,88,create_link,2024-03-23
6615,336,create_link,2024-02-24
6616,409,signup,2024-05-10
6617,215,share_link,2024-05-04
6618,92,signup,2024-03-09
6619,303,visit,2024-06-11
6620,464,create_link,2024-02-20
6621,235,signup,2024-01-27
6622,184,signup,2024-06-13
6623,38,visit,2024-05-23
6624,139,purchase,2024-01-25
6625,195,create_link,2024-02-02
6626,15,signup,2024-03-02
6627,257,create_link,2024-05-24
6628,135,purchase,2024-06-19
6629,1,signup,2024-01-30
6630,49,visit,2024-02-10
6631,96,create_link,2024-04-26
6632,201,visit,2024-01-04
6633,413,purchase,2024-03-06
6634,26,purchase,2024-02-29
6635,343,create_link,2024-05-16
6636,429,purchase,2024-01-31
6637,235,share_link,2024-03-29
6638,349,create_link,2024-04-09
6639,244,share_link,2024-04-28
6640,358,purchase,2024-03-09
6641,481,create_link,2024-05-31
6642,327,share_link,2024-01-24
6643,396,purchase,2024-06-21
6644,351,signup,2024-06-13
6645,416,signup,2024-01-23
6646,374,visit,2024-06-11
6647,404,signup,2024-03-03
6648,375,share_link,2024-04-27
6649,51,signup,2024-04-23
6650,81,create_link,2024-01-06
6651,36,create_link,2024-01-06
6652,67,create_link,2024-01-30
6653,129,signup,2024-01-01
6654,370,signup,2024-03-03
6655,155,visit,2024-05-15
6656,245,purchase,2024-01-28
6657,111,visit,2024-03-29
6658,168,share_link,2024-06-09
6659,481,create_link,2024-02-22
6660,468,signup,2024-02-07
6661,142,purchase,2024-02-21
6662,356,purchase,2024-03-18
6663,197,signup,2024-05-18
6664,471,visit,2024-05-09
6665,109,purchase,2024-02-22
6666,376,visit,2024-04-03
6667,79,signup,2024-04-03
6668,390,visit,2024-01-07
6669,161,create_link,2024-03-07
6670,439,signup,2024-05-16
6671,19,signup,2024-04-25
6672,127,purchase,2024-05-18
6673,205,purchase,2024-02-06
6674,29,purchase,2024-05-21
6675,445,create_link,2024-05-26
6676,454,create_link,2024-01-08
6677,207,share_link,2024-05-14
6678,464,signup,2024-02-28
6679,280,purchase,2024-05-02
6680,151,signup,2024-01-07
6681,240,visit,2024-04-29
6682,266,create_link,2024-01-03
6683,182,share_link,2024-03-07
6684,105,visit,2024-01-18
6685,425,signup,2024-02-14
6686,433,create_link,2024-04-06
6687,401,purchase,2024-04-01
6688,497,visit,2024-06-12
6689,440,create_link,2024-05-23
6690,236,signup,2024-03-19
6691,173,signup,2024-06-05
6692,158,visit,2024-02-28
6693,172,visit,2024-05-25
6694,494,visit,2024-06-25
6695,458,share_link,2024-06-22
6696,311,purchase,2024-03-23
6697,403,create_link,2024-06-05
6698,157,signup,2024-04-18
6699,258,signup,2024-06-26
6700,164,purchase,2024-02-24
6701,147,visit,2024-06-03
6702,391,visit,2024-05-14
6703,154,signup,2024-03-31
6704,463,purchase,2024-03-23
6705,367,signup,2024-05-05
6706,38,visit,2024-03-21
6707,131,create_link,2024-06-17
6708,358,visit,2024-05-18
6709,255,create_link,2024-01-05
6710,208,share_link,2024-03-06
6711,450,purchase,2024-04-20
6712,95,share_link,2024-01-12
6713,348,visit,2024-06-18
6714,327,purchase,2024-04-15
6715,478,visit,2024-03-15
6716,171,purchase,2024-05-17
6717,250,purchase,2024-01-28
6718,190,visit,2024-01-07
6719,199,visit,2024-05-21
6720,484,purchase,2024-03-17
6721,221,purchase,2024-03-01
6722,24,visit,2024-02-20
6723,244,visit,2024-06-18
6724,423,signup,2024-05-15
6725,324,signup,2024-06-26
6726,128,signup,2024-05-08
6727,93,share_link,2024-01-11
6728,300,purchase,2024-04-16
6729,133,create_link,2024-02-17
6730,55,share_link,2024-05-17
6731,477,purchase,2024-05-22
6732,158,create_link,2024-04-12
6733,29,signup,2024-02-16
6734,410,create_link,2024-06-01
6735,211,visit,2024-04-21
6736,154,visit,2024-01-06
6737,293,purchase,2024-01-11
6738,475,share_link,2024-01-17
6739,222,signup,2024-05-22
6740,115,purchase,2024-01-16
6741,437,signup,2024-02-25
6742,158,visit,2024-03-06
6743,259,share_link,2024-06-12
6744,251,share_link,2024-03-23
6745,122,visit,2024-06-14
6746,299,create_link,2024-03-15
6747,263,share_link,2024-05-06
6748,381,create_link,2024-05-10
6749,49,signup,2024-01-18
6750,377,share_link,2024-03-29
6751,329,visit,2024-04-03
6752,297,create_link,2024-01-17
6753,362,signup,2024-04-23
6754,77,signup,2024-04-16
6755,463,share_link,2024-04-08
6756,438,share_link,2024-01-13
6757,127,purchase,2024-03-03
6758,197,purchase,2024-01-14
6759,221,share_link,2024-06-12
6760,483,purchase,2024-01-18
6761,91,visit,2024-05-12
6762,411,visit,2024-01-14
6763,8,purchase,2024-01-25
6764,32,share_link,2024-02-13
6765,468,visit,2024-04-30
6766,320,signup,2024-02-08
6767,394,share_link,2024-05-19
6768,269,create_link,2024-04-13
6769,191,create_link,2024-03-02
6770,349,share_link,2024-02-22
6771,163,purchase,2024-02-22
6772,61,visit,2024-06-04
6773,438,visit,2024-06-11
6774,264,share_link,2024-04-27
6775,285,signup,2024-03-05
6776,95,purchase,2024-05-10
6777,41,signup,2024-02-12
6778,414,share_link,2024-02-19
6779,470,share_link,2024-05-16
6780,149,signup,2024-02-05
6781,204,create_link,2024-01-23
6782,267,share_link,2024-03-14
